    0.432060583274380949E+01    0.655192154401803117E+00   -0.297315568235278604E+01    0.368602934947522609E+00   -0.661608557653175389E+00    0.344204515158356206E+00    0.905003520318188454E-01   -0.127592875161280244E+02   -0.168629110242293434E+01
    0.513221003731908088E+01    0.286779208361886573E+01   -0.155746800332120516E+01   -0.772285873708776549E+00   -0.806267997161763783E+00    0.382008424230324550E+00    0.395164542982178579E+01   -0.102785167211679322E+02   -0.163890371901797671E+01
    0.136185047809024828E+01    0.299922333740258296E+01   -0.391731434741102325E+01   -0.702018559234587336E+00    0.459107043113786695E+00    0.380907747958947773E+00    0.391034699675267883E+00   -0.101563662481756687E+02   -0.162474795482580081E+01
    0.266958001910513687E+01    0.186042004007479256E+01   -0.382840027670554761E+01    0.228286957029137039E+00   -0.470155992888997454E+00    0.331501208657300539E+00    0.223285035516041441E+01   -0.133647570106374367E+02   -0.161119542648042713E+01
    0.578835878230404255E+01    0.237636267322002021E+00   -0.759780493566807991E+00   -0.104469175765903155E+01   -0.128424023198319692E+00    0.837257867622623331E-01    0.323192961299010939E+01   -0.131963708525623833E+02   -0.159796066222162692E+01
    0.419867693481052928E+01    0.462119030880865722E+01   -0.231283354765996840E+01   -0.666962472116081839E+00   -0.721878880299327230E+00    0.342675617185181303E+00    0.776371959012483348E+00   -0.126561724400857134E+02   -0.159083744143948191E+01
    0.319345950141135759E+01    0.583823459522152799E+01   -0.260560816806244677E+01    0.921981255977710301E+00   -0.297335331086730714E+00    0.341049268617640566E+00    0.199680647029945590E+01   -0.128223980667569553E+02   -0.158303402699636453E+01
    0.261258134642129081E+01    0.568055462458375349E+01   -0.198799179541825577E+01    0.109373835244581619E+01    0.735936096388716043E+00    0.698598596755879570E-01    0.290025671281175867E+01   -0.112918903123396301E+02   -0.155953558853412133E+01
    0.429240165669831786E+01    0.262820176749503220E+01   -0.133869213486513949E+01   -0.114883453897201449E+00   -0.798386349113621718E+00    0.194172971797945487E+00    0.545224569733782349E+01   -0.123896589877996082E+02   -0.154987481953745831E+01
    0.512832155443893889E+01    0.919669407285592766E+00   -0.288412976402067311E+01   -0.734228080010963069E+00   -0.973792093858960595E-02    0.331109516405651394E+00    0.576713487605020880E+01   -0.131109876413243747E+02   -0.151966929364038150E+01
    0.149258424161214331E+01    0.811300607354848990E+00   -0.293350230560086800E+01   -0.870191960635200656E+00   -0.612723002545233486E-01    0.357879766051816983E+00    0.180578454505213615E+01   -0.110311546065868473E+02   -0.149038123748672646E+01
    0.527409665551698570E+01    0.275696926536759479E+01   -0.319516921585054092E+01   -0.422495918801447434E+00    0.715168063453238023E+00    0.320583468055924692E+00    0.394688123081919873E+01   -0.137219646981267385E+02   -0.148736297917765259E+01
    0.396596254379695790E+01    0.965120102509048783E+00   -0.330573933415144472E+01   -0.139479125911795121E+00   -0.713877970887110247E+00    0.368456403521413955E+00    0.250252148285622811E+01   -0.103461673220845061E+02   -0.147008134781423339E+01
    0.421066330711888526E+01    0.174162148391869920E+01   -0.296208488245680446E+01   -0.195234803480220154E+01    0.101319950480732945E+00    0.341157730739227671E+00    0.546636475251831677E+00   -0.120359127269251438E+02   -0.146098896814811474E+01
    0.448669191068316753E+01    0.330514855468905744E+00   -0.303691741343534094E+01    0.326920342517869944E+00    0.172354661502492679E+00    0.350550665632026026E+00    0.509061946179380720E+00   -0.113854913421736388E+02   -0.144620971637522233E+01
    0.355789634968795410E+01    0.438649961966494750E+01   -0.330259788858439007E+01   -0.134975123478497738E+01   -0.741027088660628275E+00    0.343960830783490878E+00    0.534734937439206170E+01   -0.117460563762531418E+02   -0.143769287877726937E+01
    0.480437556961078194E+01    0.552162403272015112E+01   -0.327160187489770049E+01   -0.714444774162495522E+00    0.186963196971650314E+00    0.362245722748750387E+00    0.404806407484835074E+01   -0.105622198712234052E+02   -0.143729619794175156E+01
    0.519619747083530203E+01    0.138424828986112636E+01   -0.343693368401706278E+01   -0.981498490418190483E+00    0.254925740569820203E-01    0.341908991976869969E+00    0.604237319961790753E+01   -0.118973682062584061E+02   -0.143214277222339881E+01
    0.389087742181143659E+01    0.543456301849991785E+01   -0.349641946083291133E+01    0.105788801685650657E+01   -0.607149269063472219E+00    0.348805239165216663E+00    0.216142203698470059E+01   -0.114130596447065304E+02   -0.142516236064964041E+01
    0.537394407729071100E+00    0.251316467826367429E+01   -0.229521270338650796E+01   -0.189456866474232188E+01    0.987426895916938552E+00    0.342288612793341940E+00    0.464347732940102187E+01   -0.119835970636237228E+02   -0.142244252931606696E+01
    0.249800189261148864E+01    0.253569698674272903E+01   -0.153894443851267537E+01    0.532334243275883079E+00    0.142092592973468212E+00    0.236779713259550051E+00    0.533800746956784788E+01   -0.132128665469460103E+02   -0.141300271264913002E+01
    0.387101696745458712E+01    0.191613713765367621E+01   -0.200248120386319961E+01    0.457140570197252405E+00   -0.977577815989522758E+00    0.331413377502138784E+00    0.242155114310228070E+01   -0.123453971981942825E+02   -0.136654503766719815E+01
    0.275476319481471554E+01    0.605442482159016748E+01   -0.284531738130055700E+01    0.144257685886417386E+01   -0.330298736755587075E+00    0.333658461400843043E+00    0.199736977406932792E+01   -0.117607688854203882E+02   -0.134969315951144364E+01
    0.338032155981378679E+01    0.152056067784456173E+01   -0.251828674379794260E+01   -0.174511103969562842E+01   -0.387661550587195536E+00    0.366614938918023603E+00    0.123528168490962686E+01   -0.100858785859571896E+02   -0.134817723443386117E+01
    0.132517985312382836E+01    0.606467783539639349E+01   -0.282373791019216780E+01   -0.994079457596493965E+00    0.671924859817039311E+00    0.353830838942360670E+00    0.173478997673223478E+01   -0.107112145403293546E+02   -0.134131821821135033E+01
    0.524528150206354749E+01    0.950533299791420982E+00   -0.200593517960778467E+01   -0.177729401614618543E+01   -0.479082423752343778E+00    0.347186055284976758E+00    0.207419146789925701E+01   -0.113425156476409619E+02   -0.133584322342648432E+01
    0.631283359078348094E+00    0.436857219456161605E+01   -0.196784967797066068E+01   -0.525575879077864183E-01   -0.416311200865044695E+00    0.332776552572652429E+00    0.213543774739828718E+00   -0.104604183096647745E+02   -0.133361891522056863E+01
    0.586608272301257205E+01    0.128711459767405745E+01   -0.227672161472974732E+01    0.813975039597720329E+00   -0.359996950497818879E+00    0.174665973849435302E+00    0.248109983370703668E+01   -0.101853795622926651E+02   -0.133129183068443657E+01
    0.588124104151710636E+01    0.430705037479329267E+01   -0.326751275580002609E+01    0.138954761266796556E+01   -0.174292556513259145E+00    0.353062730878208220E+00    0.316839243694186523E+01   -0.109277411341188007E+02   -0.133052874390985343E+01
    0.357836031577857794E+01    0.566180946361587001E+01   -0.317742965597144789E+01   -0.161619675166316079E+01    0.159458901823430477E-01    0.343679810905355820E+00    0.610297765308062878E+01   -0.111847589476579845E+02   -0.130369062033267058E+01
    0.481242935890503087E+01    0.406491784242316800E+01   -0.272500403674611036E+01   -0.248902866433810210E+00   -0.824076028327583865E+00    0.330758829649208608E+00    0.136493679443997684E+01   -0.120750127608039683E+02   -0.129509255915900989E+01
    0.192849532355399633E+01    0.539958086706229068E+01   -0.211021030174955726E+01   -0.642289041517158710E+00    0.336113658341973931E+00    0.334928770761542316E+00    0.388577867208666916E+01   -0.117866360581769669E+02   -0.128325803535751759E+01
    0.427660797725290376E+01    0.200856759492014048E+01   -0.359111220701828238E+01    0.932160879820858046E+00   -0.690813391898194240E+00    0.350407468817557632E+00    0.362188421746722655E+01   -0.106928750430861328E+02   -0.127662466609554026E+01
    0.437095127211619960E+01    0.471990844664885589E+01   -0.280946683246208906E+01   -0.192171931833465282E+01   -0.781982489060890740E+00    0.324094628677209229E+00    0.164112544498413615E+01   -0.124318040677214992E+02   -0.126156037921684572E+01
    0.231734453011254926E+01    0.330585750237527654E+01   -0.382769190831371597E+01    0.388683254183043836E+00   -0.133567732348167989E+00    0.332845931319869226E+00    0.461984470351119914E+01   -0.116579597180526786E+02   -0.124631220254230746E+01
    0.176122553106967628E+01    0.408084138517265593E+01   -0.175889015016302741E+01   -0.188710406388707996E+01   -0.354423660154233655E+00    0.311833759944793953E+00    0.481244105665627675E+01   -0.135904238089872003E+02   -0.124134520439108842E+01
    0.611256222342848821E+00    0.132334029820561416E+01   -0.303122591972351074E+01   -0.787587404251098633E+00    0.876980662345886230E+00    0.353813532195091263E+00    0.976827411472797391E+00   -0.102736878395080566E+02   -0.121960435791775268E+01
    0.236050018510204263E+01    0.539954865120299665E+01   -0.254611258894792236E+01   -0.891450582441897899E+00   -0.176879632709244339E+00    0.352267478134209167E+00    0.416334486502145718E+00   -0.102038056825708896E+02   -0.119035919021865366E+01
    0.171521958178010636E+01    0.429657009793733558E+01   -0.348312857371304174E+01   -0.162458363365626512E+01    0.346128466886229447E+00    0.227400055622067415E+00    0.133870980350333268E+01   -0.129783220453033987E+02   -0.116285507470764804E+01
    0.360397795405508781E+01    0.290447931967117245E+01   -0.286343499005906121E+01    0.295362510222262564E+00    0.319241436872301554E+00    0.300506632564075338E+00    0.301889602300076865E+01   -0.138906707592912699E+02   -0.115439080964076002E+01
    0.356100925662547096E+01    0.558988699852103754E+00   -0.285395699617990584E+01   -0.341058626853354641E+00   -0.910418997400986640E+00    0.350437316500884555E+00    0.373481212441883281E+01   -0.101247148931035653E+02   -0.115156638208976769E+01
    0.298042255950210944E+01    0.254006028481184387E+01   -0.242007637037777901E+01    0.139884600983202612E+01    0.308338850383536034E+00    0.255039299364747118E+00    0.362566981393571997E+01   -0.136895912331721519E+02   -0.114457208453815662E+01
    0.534354267158049367E+01    0.535426570166071958E+01   -0.373153887266673312E+01    0.462459038967049985E+00    0.706642074203281734E+00    0.310765497260726831E+00    0.197191182516492836E+01   -0.124925928671969206E+02   -0.108601954193048145E+01
    0.590216539987888122E+01    0.710250816647526984E+00   -0.979587610052792268E+00   -0.127032734770140587E+01   -0.981868368303464689E+00    0.275563703598903587E+00    0.349244128902532491E+01   -0.132234414387281127E+02   -0.108355871994604769E+01
    0.590216539987888122E+01    0.710250816647526984E+00   -0.979587610052792268E+00   -0.127032734770140587E+01   -0.981868368303464689E+00    0.275563703598903587E+00    0.349244128902532491E+01   -0.132234414387281127E+02   -0.108355871994604769E+01
    0.687881124286675583E+00    0.400452131765926556E+01   -0.360898893365910123E+01    0.975859832507802949E+00    0.637133127539306177E+00    0.312390851609961218E+00    0.180642790690270538E+01   -0.123713378854175531E+02   -0.107334454640300181E+01
    0.564563236821843351E+01    0.439458465475003113E+01   -0.321713446887739618E+01    0.125326725135314954E+01    0.374953337715933754E+00    0.327473646812825925E+00    0.225900226053457365E+01   -0.113134714872594664E+02   -0.106325021067681491E+01
    0.564563236821843351E+01    0.439458465475003113E+01   -0.321713446887739618E+01    0.125326725135314954E+01    0.374953337715933754E+00    0.327473646812825925E+00    0.225900226053457365E+01   -0.113134714872594664E+02   -0.106325021067681491E+01
    0.237852535491171890E+01    0.472722852516961556E+01   -0.300524255589912537E+01    0.261259460161121559E+00    0.787209893575008035E+00    0.344561117787462345E+00    0.124666509567010775E+01   -0.100924415098231055E+02   -0.104922135646769599E+01
    0.354597918096732023E+01    0.327379225800235796E+01   -0.356736389555311373E+01   -0.114385312314378518E+01   -0.562932269571068677E+00    0.324381488718358701E+00    0.402388928004528790E+01   -0.112187404169405482E+02   -0.104227052330974179E+01
    0.548426945190970905E+01    0.134657693966890113E+01   -0.319006231323874090E+01   -0.355850089652912871E+00   -0.103935452134751971E+00    0.293507745145764054E+00    0.604379922100542188E+01   -0.137505016341340625E+02   -0.103832436624020108E+01
    0.406404942729343421E+01    0.339672703982298119E+01   -0.287121504410708583E+01   -0.137686747494728445E+01    0.197649455520245709E+00    0.333675732623045174E+00    0.543447373345745532E+01   -0.105644958615763738E+02   -0.103269843308525089E+01
    0.475519720994822404E+01    0.809428860151922974E-01   -0.379991604312287423E+01    0.621880049967424853E-01   -0.167408356166396377E+00    0.329951273624274899E+00    0.165336430240259147E+01   -0.107883388216129124E+02   -0.102584114641338897E+01
    0.359128852465899628E+01    0.193003472741453286E+01   -0.235257774621683780E+01   -0.108521600487472103E+01    0.369768019001341930E-01    0.293751310281531341E+00    0.848591218750748943E+00   -0.134762447040696838E+02   -0.992278489995922386E+00
    0.328878133311792853E+01    0.593938246352149779E+01   -0.187385044634604725E+01   -0.156378410050852934E+01   -0.571087361241833236E+00    0.319923147473789138E+00    0.292437830731430415E+01   -0.114402040148763255E+02   -0.985024270064651875E+00
    0.336518678406188698E+01    0.189481244704503893E+01   -0.233230193642126560E+01    0.933647828117544432E+00    0.805554390570357937E+00    0.437764808167339925E-01    0.574882100940759422E+01   -0.122529998155519593E+02   -0.984664598229459176E+00
    0.397145342908900867E+01    0.369252950367631616E+01   -0.251097558312724090E+01   -0.986661473081606566E+00    0.993717333168502748E+00    0.334179478765584681E+00    0.572525572255204196E+01   -0.104513901263231865E+02   -0.967507388667618762E+00
    0.397145342908900867E+01    0.369252950367631616E+01   -0.251097558312724090E+01   -0.986661473081606566E+00    0.993717333168502748E+00    0.334179478765584681E+00    0.572525572255204196E+01   -0.104513901263231865E+02   -0.967507388667618762E+00
    0.554533233120024249E+01    0.235758754464924358E+01   -0.260073184967041016E+01    0.109777069091796875E+01   -0.379360437393188477E+00    0.310675533415079141E+00    0.599465084454655717E+01   -0.120682089328765869E+02   -0.963164792047388141E+00
    0.554533233120024249E+01    0.235758754464924358E+01   -0.260073184967041016E+01    0.109777069091796875E+01   -0.379360437393188477E+00    0.310675533415079141E+00    0.599465084454655717E+01   -0.120682089328765869E+02   -0.963164792047388141E+00
    0.287300381992709575E+01    0.272091897444773956E+01   -0.190267412355202037E+01    0.379179612898474794E+00    0.623233743928557349E+00    0.290763149654759523E+00    0.430603399544944043E+01   -0.131812227130854573E+02   -0.949199227516680955E+00
    0.419550724448671541E+01    0.207875250729440175E+01   -0.294457234368999732E+01   -0.567161854458938741E+00   -0.886351546962914072E+00    0.296385526089141482E+00    0.270474200315633917E+01   -0.128331416630648789E+02   -0.948811052962583945E+00
    0.420480402009367982E+01    0.449933679050445612E+01   -0.135420227050781250E+01   -0.160554671287536621E+01   -0.110234022140502930E-01    0.474126251935958864E-03    0.167783730623781691E+01   -0.108339762687683105E+02   -0.942186229964455113E+00
    0.336903123623175693E+01    0.119734776536908938E+01   -0.243078172785426716E+01    0.457597777751948431E+00    0.313171657398162662E+00    0.297136907662918281E+00    0.137245321318549829E+01   -0.129336286743886788E+02   -0.921791016274896124E+00
    0.287460969485461160E+01    0.608105913771291284E+01   -0.332847503116780263E+01    0.654712014365507411E+00   -0.153781338787127408E+00    0.304586376877825526E+00    0.358785992279009713E+01   -0.119961222338786158E+02   -0.916222315729991355E+00
    0.467403576711321467E+01    0.222464544982773171E+01   -0.214080314620983092E+01    0.111322119734663438E+00   -0.478566115164947514E+00    0.295342409859533139E+00    0.195317090144386613E+00   -0.129119623272327182E+02   -0.913574046741503776E+00
    0.467403576711321467E+01    0.222464544982773171E+01   -0.214080314620983092E+01    0.111322119734663438E+00   -0.478566115164947514E+00    0.295342409859533139E+00    0.195317090144386613E+00   -0.129119623272327182E+02   -0.913574046741503776E+00
    0.429330911024102058E+01    0.197794122537349604E+01   -0.638048393179149631E+00   -0.846132055391801918E+00   -0.535858641787963053E+00    0.241555542776915655E+00    0.327141058963512421E+01   -0.136680329837691676E+02   -0.902121710953390998E+00
    0.429330911024102058E+01    0.197794122537349604E+01   -0.638048393179149631E+00   -0.846132055391801918E+00   -0.535858641787963053E+00    0.241555542776915655E+00    0.327141058963512421E+01   -0.136680329837691676E+02   -0.902121710953390998E+00
    0.340475819874279440E+01    0.380713121862018200E+01   -0.236518843834891523E+01   -0.177164239553851743E+01   -0.286011271106375808E+00    0.324194984024014532E+00    0.406177297897823042E+01   -0.103410369644776772E+02   -0.871102960827067618E+00
    0.340475819874279440E+01    0.380713121862018200E+01   -0.236518843834891523E+01   -0.177164239553851743E+01   -0.286011271106375808E+00    0.324194984024014532E+00    0.406177297897823042E+01   -0.103410369644776772E+02   -0.871102960827067618E+00
    0.392877955523167355E+01    0.349199273166947233E+01   -0.343498863515041952E+01    0.806428583373611119E+00    0.592757506004015999E+00    0.316613850400416397E+00    0.475644516121528227E+01   -0.107901932082266843E+02   -0.864643286604902084E+00
    0.392877955523167355E+01    0.349199273166947233E+01   -0.343498863515041952E+01    0.806428583373611119E+00    0.592757506004015999E+00    0.316613850400416397E+00    0.475644516121528227E+01   -0.107901932082266843E+02   -0.864643286604902084E+00
